,Date,Town,State/Province,Latitude,Longitude,Number,Image
44,12/12/16,Harlingen,TX,26.2,-97.7,10,
45,12/12/16,Harlingen,TX,26.2,-97.7,10,
46,12/12/16,Fort Worth,TX,32.9,-97.3,1,
47,12/12/16,Mary Esther,FL,30.4,-86.7,3,
48,12/11/16,Allen,TX,33.1,-96.6,1,
49,12/11/16,Camarillo,CA,34.2,-119.1,1,
50,12/11/16,Mount Pleasant,SC,32.8,-79.9,3,
51,12/10/16,Parker,AZ,34.3,-114.2,20,
52,12/10/16,Rockport,TX,28.1,-97,1,
53,12/09/16,Westminster,CA,33.8,-118,1,
54,12/09/16,Saint Simons Island,GA,31.2,-81.4,5,
55,12/08/16,Phoenix,AZ,33.7,-112.2,1,
56,12/07/16,Crosby,TX,29.9,-95.1,1,
57,12/07/16,Sunset Beach,NC,33.9,-78.5,3,
58,12/07/16,Mary Esther,FL,30.4,-86.7,3,
59,12/07/16,Waycross,GA,31.2,-82.4,1,
60,12/06/16,Brunswick,GA,31.2,-81.5,1,
61,12/05/16,Brunswick,GA,31.2,-81.5,1,
62,12/05/16,Scottsdale,AZ,33.5,-111.9,1,
63,12/05/16,Jekyll Island,GA,31,-81.4,1,
64,12/04/16,Brunswick,GA,31.2,-81.5,2,
65,12/03/16,Mesa,AZ,33.4,-111.6,2,
66,12/03/16,San Leandro,CA,37.7,-122.1,2,
67,12/03/16,Gualala,CA,38.8,-123.5,5,
68,12/02/16,Brunswick,GA,31.2,-81.5,1,
69,12/02/16,Brunswick,GA,31.2,-81.5,1,
70,12/02/16,Lake Charles,LA,30.2,-93.2,1,
71,12/02/16,Brunswick,GA,31.2,-81.5,1,
72,12/02/16,Winter Park,FL,28.6,-81.3,6,
73,12/02/16,Gainesville,FL,29.6,-82.3,1,
74,12/02/16,Lake Havasu City,AZ,34.5,-114.3,60,
75,12/01/16,Port St. Lucie,FL,27.3,-80.4,3,
76,12/01/16,Ormond Beach,FL,29.2,-81,1,
77,12/01/16,Mary Esther,FL,30.4,-86.7,4,
78,11/30/16,Brunswick,GA,31.2,-81.5,2,
79,11/30/16,Brunswick,GA,31.2,-81.5,1,
80,11/30/16,Kernersville,NC,36,-80.1,2,
81,11/30/16,Anaheim,CA,33.8,-117.9,1,
82,11/29/16,Wesley Chapel,FL,28.2,-82.4,1,
83,11/29/16,Plano,TX,33.1,-96.8,3,
84,11/29/16,League City,TX,29.5,-95.1,1,
85,11/29/16,Brunswick,GA,31.2,-81.5,2,
86,11/29/16,Waycross,GA,31.2,-82.4,2,
87,11/29/16,Newport News,VA,37.1,-76.5,1,
88,11/28/16,Abbeville,LA,30,-92.1,1,
89,11/28/16,Duncanville,TX,32.7,-96.9,5,
90,11/28/16,Avon,NC,35.4,-75.5,1,
91,11/28/16,Fort McCoy,FL,29.5,-81.9,1,
92,11/27/16,Sunset Beach,NC,33.9,-78.5,1,
93,11/27/16,Covington,LA,30.5,-90.1,1,
94,11/27/16,Gatlinburg,TN,35.6,-83.5,2,
95,11/26/16,Chalmette,LA,29.9,-89.9,1,
96,11/26/16,Houston,TX,29.6,-95.1,6,
97,11/25/16,Aiken,SC,33.6,-81.7,1,
98,11/25/16,Abbeville,LA,30,-92.1,3,
99,11/25/16,Crystal River,FL,28.9,-82.6,2,
100,11/25/16,Kissimmee,FL,28.4,-81.6,1,
101,11/24/16,Kure Beach,NC,34,-77.9,1,
102,11/24/16,Woodland,CA,38.7,-121.9,1,
103,11/24/16,Georgetown,TX,30.7,-97.7,1,
104,11/24/16,Mesa,AZ,33.4,-111.6,1,
105,11/24/16,AcÃ¡mbaro,GUA,20,-100.7,12,
106,11/24/16,Safford,AZ,32.8,-109.7,2,
107,11/24/16,Apalachicola,FL,29.7,-85,12,
108,11/24/16,New Orleans,LA,30,-90,12,
109,11/24/16,Clemson,SC,34.7,-82.8,1,
110,11/23/16,Robertsdale,AL,30.5,-87.6,1,
111,11/23/16,Portal,AZ,31.9,-109.1,1,
112,11/23/16,Wylie,TX,31.9,-104.8,1,
113,11/23/16,Phoenix,AZ,33.7,-112.2,1,
114,11/23/16,San Antonio,TX,29.5,-98.5,1,
115,11/22/16,Plano,TX,33,-96.7,1,
116,11/22/16,Macon,GA,32.8,-83.6,5,
117,11/21/16,Las Vegas,NV,36.2,-115.1,1,
118,11/21/16,Shreveport,LA,32.4,-93.7,2,
119,11/21/16,Lazarillos de Abajo,NLE,25.3,-100.1,26,
120,11/21/16,Monterrey,NLE,25.7,-100.3,5,
121,11/21/16,GarcÃ­a,NLE,25.8,-100.6,12,
122,11/21/16,Villas del Poniente,NLE,25.8,-100.4,6,
123,11/20/16,Clearwater,FL,28,-82.8,1,
124,11/20/16,Clearwater,FL,28,-82.8,1,
125,11/20/16,Bluffton,SC,32.3,-81,1,
126,11/20/16,Belton,TX,31.1,-97.4,30,
127,11/20/16,Belton,TX,31.1,-97.5,2,
128,11/19/16,Vale,NC,35.5,-81.4,1,
129,11/19/16,Clearwater,FL,28,-82.8,1,
130,11/19/16,Clearwater,FL,28,-82.8,1,
131,11/19/16,College Station,TX,30.6,-96.3,2,
132,11/19/16,Belton,TX,31.1,-97.5,1,
133,11/19/16,Avon,NC,35.4,-75.5,1,
134,11/19/16,Shreveport,LA,32.4,-93.7,1,
135,11/19/16,Newville,PA,40.2,-77.4,2,
136,11/19/16,Milan,PA,41.9,-76.5,1,
137,11/18/16,Saint Catharines,ON,43.2,-79.2,1,
138,11/18/16,Oak Ridge,TN,36,-84.2,1,
139,11/18/16,Columbus,OH,40.1,-83,1,
140,11/18/16,Shreveport,LA,32.4,-93.7,3,
141,11/18/16,Brentwood,MD,38.9,-77,2,
142,11/18/16,,,24.8,-95.5,1,
143,11/18/16,Jacksonville,FL,30.3,-81.8,1,
144,11/18/16,Jacksonville,FL,30.3,-81.8,1,
145,11/18/16,Terrell,TX,32.7,-96.3,1,
146,11/18/16,Leamington,ON,41.9,-82.5,3,
147,11/18/16,Austin,TX,30.3,-97.8,1,
148,11/18/16,Marshallberg,NC,34.7,-76.5,1,
149,11/18/16,Marshallberg,NC,34.7,-76.5,1,
150,11/18/16,San Antonio,TX,29.6,-98.4,1,
151,11/18/16,Clearwater,FL,28,-82.8,1,
152,11/18/16,Clearwater,FL,28,-82.8,1,
153,11/18/16,Greenville,SC,34.9,-82.4,1,
154,11/18/16,Avon,NC,35.4,-75.5,1,
155,11/18/16,Northport,AL,33.2,-87.6,1,
156,11/18/16,Nokomis,FL,27.1,-82.4,1,
157,11/18/16,Binghamton,NY,42.1,-75.9,1,
158,11/18/16,Monterrey,NLE,25.7,-100.4,15,
159,11/18/16,Bronx,NY,40.8,-73.9,1,
160,11/18/16,Conway,SC,33.8,-79,1,
161,11/17/16,Pensacola,FL,30.3,-87.4,3,
162,11/17/16,Doraville,GA,33.9,-84.2,1,
163,11/17/16,Oak Hill,FL,28.8,-80.9,1,
164,11/17/16,San Antonio,TX,29.4,-98.7,2,
165,11/17/16,Mill Valley,CA,37.9,-122.5,1,
166,11/17/16,Rockwall,TX,32.9,-96.5,2,
167,11/17/16,Petaluma,CA,38.2,-122.6,1,
168,11/17/16,Petaluma,CA,38.2,-122.6,1,
169,11/17/16,St. Louis,MO,38.6,-90.3,1,
170,11/17/16,Austin,TX,30.3,-97.8,1,
171,11/17/16,Belton,TX,31.1,-97.5,4,
172,11/17/16,Austin,MN,43.7,-93,1,
173,11/17/16,Petaluma,CA,38.2,-122.6,1,
174,11/16/16,Belton,TX,31.1,-97.5,100,
175,11/16/16,Athens,GA,33.9,-83.4,1,
176,11/16/16,Austin,TX,30.3,-97.7,10,
177,11/16/16,Brevard,NC,35.3,-82.7,3,
178,11/16/16,Galveston,TX,29.3,-94.8,14,
179,11/16/16,Cooper,TX,33.4,-95.7,1,
180,11/16/16,Arlington,TX,32.6,-97.2,4,
181,11/16/16,Terrell,TX,32.8,-96.3,5,
182,11/16/16,Belton,TX,31.1,-97.5,3,
183,11/16/16,Seguin,TX,29.5,-98,2,
184,11/16/16,Lillian,AL,30.4,-87.4,1,
185,11/16/16,Abbeville,LA,30,-92.1,3,
186,11/16/16,La Grange,TX,29.8,-96.8,1,
187,11/16/16,Stonewall,TX,30.2,-98.7,1,
188,11/16/16,Canyon Lake,TX,29.8,-98.2,1,
189,11/16/16,Deming,NM,32.3,-107.8,1,
190,11/16/16,Austin,TX,30.3,-97.8,2,
191,11/16/16,Atlantic Beach,NC,34.7,-76.7,10,
192,11/16/16,Phoenix,AZ,33.7,-112.2,1,
193,11/15/16,Plano,TX,33,-96.7,3,
194,11/15/16,Winder,GA,34,-83.7,4,
195,11/15/16,Shreveport,LA,32.5,-93.8,3,
196,11/15/16,Plano,TX,33,-96.7,3,
197,11/15/16,Mansfield,TX,32.6,-97.1,2,
198,11/15/16,Dallas,TX,32.9,-96.8,5,
199,11/15/16,Los Alamos,NM,35.9,-106.3,1,
200,11/15/16,Los Alamos,NM,35.9,-106.3,1,
201,11/15/16,Duncanville,TX,32.7,-96.9,7,
202,11/15/16,Dallas,TX,32.9,-96.8,1,
203,11/15/16,Fort Worth,TX,32.7,-97.4,1,
204,11/15/16,Clayton,GA,35,-83.1,1,
205,11/15/16,Cooper,TX,33.4,-95.7,2,
206,11/15/16,Belton,TX,31.1,-97.5,1,
207,11/15/16,Albuquerque,NM,35.1,-106.5,1,
208,11/15/16,La Grange,TX,29.8,-96.8,1,
209,11/15/16,,NM,32.3,-107,2,
210,11/15/16,Safford,AZ,32.7,-109.7,1,
211,11/15/16,Phoenix,AZ,33.7,-112.2,2,
212,11/15/16,Concan,TX,29.5,-99.7,2,
213,11/14/16,Plano,TX,33.1,-96.8,10,
214,11/14/16,Columbia,SC,34.1,-81.2,1,
215,11/14/16,Belton,TX,31.1,-97.4,1,
216,11/14/16,Menard,TX,30.9,-99.8,1,
217,11/14/16,Mansfield,TX,32.6,-97.1,1,
218,11/14/16,Terrell,TX,32.8,-96.3,4,
219,11/14/16,Austin,TX,30.3,-97.7,1,
220,11/14/16,Sunset Beach,NC,33.9,-78.5,1,
221,11/14/16,Sunset Beach,NC,33.9,-78.5,1,
222,11/14/16,Pittston,PA,41.3,-75.7,1,
223,11/14/16,Belton,TX,31.1,-97.5,5,
224,11/14/16,Duncanville,TX,32.7,-96.9,13,
225,11/14/16,Boerne,TX,29.8,-98.7,1,
226,11/14/16,Gardendale,AL,33.7,-86.8,1,
227,11/14/16,Brevard,NC,35.3,-82.7,1,
228,11/14/16,Boerne,TX,29.8,-98.8,3,
229,11/14/16,Avon,NC,35.4,-75.5,2,
230,11/14/16,Tulsa,OK,36.2,-96,1,
231,11/14/16,Shreveport,LA,32.4,-93.7,2,
232,11/14/16,Galveston,TX,29.3,-94.8,8,
233,11/14/16,Dallas,TX,32.9,-96.8,3,
234,11/14/16,Southbury,CT,41.5,-73.2,1,
235,11/14/16,Duncanville,TX,32.7,-96.9,13,
236,11/14/16,Fallon,NV,39.4,-117.8,1,
237,11/14/16,Phoenix,AZ,33.7,-112.2,2,
238,11/14/16,Montgomery,TX,30.4,-95.8,2,
239,11/13/16,Terrell,TX,32.8,-96.3,1,
240,11/13/16,Cibolo,TX,29.6,-98.2,50,
241,11/13/16,Clearwater,FL,28,-82.8,1,
242,11/13/16,Port Aransas,TX,27.8,-97.1,3,
243,11/13/16,Sunset Beach,NC,33.9,-78.5,1,
244,11/13/16,Woodland,CA,38.7,-121.9,1,
245,11/13/16,Duncanville,TX,32.7,-96.9,12,
246,11/13/16,New Braunfels,TX,29.8,-98.2,1,
247,11/13/16,Avon,NC,35.4,-75.5,10,
248,11/13/16,Fairhope,AL,30.5,-87.9,100,
249,11/13/16,Barrie,ON,44.4,-79.7,1,
250,11/13/16,Dallas,TX,32.9,-96.8,3,
251,11/13/16,Pine Knoll Shores,NC,34.7,-76.8,3,
252,11/13/16,Avoca,NE,40.8,-96.1,1,
253,11/13/16,Austin,TX,30.3,-97.7,2,
254,11/13/16,Phoenix,AZ,33.7,-112.2,3,
255,11/12/16,Conroe,TX,30.2,-95.5,3,
256,11/12/16,Los Lunas,NM,34.8,-106.8,1,
257,11/12/16,Boerne,TX,30,-98.8,4,
258,11/12/16,Baton Rouge,LA,30.4,-91,1,
259,11/12/16,Battle Ground,WA,45.8,-122.5,1,
260,11/12/16,Brevard,NC,35.3,-82.7,2,
261,11/12/16,Mills River,NC,35.4,-82.6,1,
262,11/12/16,Scottsdale,AZ,33.5,-111.9,2,
263,11/12/16,Voorhees Township,NJ,39.9,-75,1,
264,11/12/16,San Antonio,TX,29.5,-98.5,21,
265,11/12/16,Las Cruces,NM,32.3,-106.7,12,
266,11/12/16,Sattler,TX,29.8,-98.2,6,
267,11/12/16,Robertsdale,AL,30.5,-87.6,1,
268,11/12/16,Rio Medina,TX,29.4,-98.9,2,
269,11/12/16,Pine Knoll Shores,NC,34.7,-76.8,4,
270,11/12/16,Fairhope,AL,30.5,-87.9,1,
271,11/12/16,Tijuana,BCN,32.5,-117,2,
272,11/12/16,Phoenix,AZ,33.7,-112.2,2,
273,11/11/16,Cooper,TX,33.4,-95.7,2,
274,11/11/16,Waycross,GA,31.2,-82.4,1,
275,11/11/16,Sunset Beach,NC,33.9,-78.5,10,
276,11/11/16,Westminster,CA,33.8,-118,1,
277,11/11/16,Palmer,TX,32.4,-96.7,1,
278,11/11/16,Port Aransas,TX,27.8,-97.1,4,
279,11/11/16,Burnet,TX,30.8,-98.4,40,
280,11/11/16,Austin,TX,30.3,-97.7,1,
281,11/11/16,Los Angeles,CA,34.2,-118.5,2,
282,11/11/16,San Antonio,TX,29.5,-98.7,4,
283,11/11/16,Brevard,NC,35.3,-82.7,3,
284,11/11/16,Mesa,AZ,33.4,-111.6,2,
285,11/11/16,Austin,TX,30.3,-97.7,1,
286,11/11/16,Cincinnati,OH,39.1,-84.5,1,
287,11/11/16,Hugo,MN,45.2,-93,1,
288,11/11/16,Edmond,OK,35.7,-97.5,1,
289,11/11/16,Salinas,CA,36.7,-121.7,1,
290,11/11/16,Belton,TX,31.1,-97.5,3,
291,11/11/16,Avon,NC,35.4,-75.5,2,
292,11/11/16,Pine Knoll Shores,NC,34.7,-76.8,13,
293,11/11/16,Hillsboro,NM,32.9,-107.6,1,
294,11/11/16,Georgetown,TX,30.6,-97.8,1,
295,11/11/16,Stigler,OK,35.2,-95.5,1,
296,11/11/16,Castle Rock,CO,39.5,-104.9,2,
297,11/11/16,Phoenix,AZ,33.7,-112.2,2,
298,11/10/16,Clearwater,FL,28,-82.8,1,
299,11/10/16,Clearwater,FL,28,-82.8,1,
300,11/10/16,Converse,TX,29.5,-98.3,1,
301,11/10/16,Rockport,TX,28,-97,1,
302,11/10/16,Burbank,CA,34.2,-118.3,1,
303,11/10/16,Temple,TX,31.1,-97.3,3,
304,11/10/16,Temple,TX,31.1,-97.4,1,
305,11/10/16,Newburgh,IN,37.9,-87.4,1,
306,11/10/16,Edmond,OK,35.7,-97.5,1,
307,11/10/16,Austin,TX,30.3,-97.7,6,
308,11/10/16,Austin,TX,30.3,-97.7,6,
309,11/10/16,McKinney,TX,33.2,-96.6,1,
310,11/10/16,Zionsville,IN,40,-86.3,1,
311,11/10/16,Austin,TX,30.2,-97.8,5,
312,11/10/16,Cooper,TX,33.4,-95.7,4,
313,11/10/16,Glenwood Landing,NY,40.8,-73.6,2,
314,11/10/16,Belton,TX,31.1,-97.5,4,
315,11/10/16,Robertsdale,AL,30.5,-87.6,2,
316,11/10/16,McQueeney,TX,29.6,-98,8,
317,11/10/16,Westwood,NJ,41,-74.1,1,
318,11/10/16,Abilene,TX,32.4,-99.7,1,
319,11/10/16,Abilene,TX,32.4,-99.7,1,
320,11/10/16,Mason,TX,30.7,-99.2,1,
321,11/10/16,New Richmond,OH,38.9,-84.3,1,
322,11/10/16,San Antonio,NM,33.8,-106.9,1,
323,11/10/16,Tempe,AZ,33.3,-111.9,2,
324,11/10/16,Phoenix,AZ,33.7,-112.2,2,
325,11/10/16,Lake Placid,NY,44.3,-74,1,
326,11/09/16,Arlington,TX,32.7,-97.2,1,
327,11/09/16,Sheboygan,WI,43.8,-87.7,1,
328,11/09/16,Raleigh,NC,35.9,-78.7,1,
329,11/09/16,Shreveport,LA,32.4,-93.7,2,
330,11/09/16,Northfield,MN,44.5,-93.2,1,
331,11/09/16,Longmont,CO,40.2,-105.1,1,
332,11/09/16,Duncanville,TX,32.7,-96.9,7,
333,11/09/16,Edmond,OK,35.7,-97.5,1,
334,11/09/16,Indiana,PA,40.6,-79.2,1,
335,11/09/16,Faribault,MN,44.3,-93.2,1,
336,11/09/16,Brunswick,GA,31.2,-81.5,3,
337,11/09/16,Folkston,GA,30.8,-82.2,8,
338,11/09/16,Phoenix,AZ,33.7,-112.2,3,
339,11/08/16,Nashville,TN,36.1,-86.9,1,
340,11/08/16,Nixa,MO,37.1,-93.2,1,
341,11/08/16,Avon,NC,35.4,-75.5,1,
342,11/08/16,Kirksville,MO,40.2,-92.6,1,
343,11/08/16,Eagan,MN,44.8,-93.2,1,
344,11/08/16,Elkhart,TX,31.7,-95.6,3,
345,11/08/16,Brevard,NC,35.3,-82.7,4,
346,11/08/16,Lynchburg,VA,37.4,-79.2,1,
347,11/08/16,Sunset Beach,NC,33.9,-78.5,10,
348,11/08/16,Edmond,OK,35.7,-97.5,1,
349,11/08/16,Ozark,AR,35.5,-93.8,1,
350,11/08/16,Palestine,TX,31.7,-95.6,3,
351,11/08/16,Woodland,CA,38.7,-121.9,1,
352,11/08/16,La Quinta,CA,33.6,-116.2,2,
353,11/08/16,Green Lane,PA,40.4,-75.4,1,
354,11/08/16,Abilene,TX,32.4,-99.7,1,
355,11/08/16,Abilene,TX,32.4,-99.7,1,
356,11/08/16,Phoenix,AZ,33.7,-112.2,2,
357,11/07/16,Austin,TX,30.4,-97.7,3,
358,11/07/16,Joelton,TN,36.3,-86.9,2,
359,11/07/16,Marble Falls,TX,30.5,-98,2,
360,11/07/16,Aiken,SC,33.6,-81.7,2,
361,11/07/16,East Lansing,MI,42.7,-84.5,1,
362,11/07/16,Marble Falls,TX,30.6,-98,1,
363,11/07/16,Killeen,TX,31.1,-97.7,1,
364,11/07/16,South Bend,IN,41.7,-86.2,1,
365,11/07/16,Inverness,FL,28.7,-82.4,1,
366,11/07/16,Mount Cory,OH,40.9,-83.8,1,
367,11/07/16,Clearwater,FL,28,-82.8,1,
368,11/07/16,Bluffton,OH,40.9,-83.9,1,
369,11/07/16,Abilene,TX,32.4,-99.8,1,
370,11/07/16,Mexia,TX,31.6,-96.4,1,
371,11/07/16,Abilene,TX,32.4,-99.8,6,
372,11/07/16,Doraville,GA,33.9,-84.2,1,
373,11/07/16,Brevard,NC,35.3,-82.7,1,
374,11/07/16,Jacksonville,FL,30.3,-81.7,2,
375,11/07/16,West Bend,WI,43.4,-88.2,1,
376,11/07/16,Point Pelee National Park,ON,41.9,-82.5,1,
377,11/07/16,Maricopa,AZ,33.1,-112,1,
378,11/07/16,Pickerington,OH,39.9,-82.8,1,
379,11/07/16,Canyon Lake,TX,29.9,-98.3,2,
380,11/07/16,Mount Pleasant,TX,33.2,-95,1,
381,11/07/16,Belton,TX,31.1,-97.5,4,
382,11/07/16,Candler,NC,35.5,-82.7,3,
383,11/07/16,Huntersville,NC,35.4,-80.8,1,
384,11/07/16,Nipomo,CA,35,-120.6,17,
385,11/07/16,Austin,TX,30.3,-97.7,8,
386,11/07/16,Palisades Park,NJ,40.8,-74,1,
387,11/07/16,Mercer,WI,46.2,-90.1,1,
388,11/07/16,Ooltewah,TN,35.1,-85.1,1,
389,11/07/16,Waycross,GA,31.2,-82.4,1,
390,11/07/16,Dothan,AL,31.3,-85.5,1,
391,11/07/16,Austin,TX,30.3,-97.7,1,
392,11/06/16,McAllen,TX,26.3,-98.2,1,
393,11/06/16,Green Springs,OH,41.2,-83.1,1,
394,11/06/16,Mount Olivet,KY,38.5,-84,1,
395,11/06/16,Topeka,KS,39.1,-95.7,1,
396,11/06/16,Seguin,TX,29.6,-98,1,
397,11/06/16,Plano,TX,33.1,-96.8,12,
398,11/06/16,Canyon Lake,TX,29.8,-98.2,2,
399,11/06/16,Avon,NC,35.4,-75.5,1,
400,11/06/16,McAllen,TX,26.3,-98.2,1,
401,11/06/16,Canyon Lake,TX,29.8,-98.2,3,
402,11/06/16,Cincinnati,OH,39.1,-84.3,1,
403,11/06/16,Buffalo,NY,43,-78.8,1,
404,11/06/16,Beach Park,IL,42.4,-87.8,1,
405,11/06/16,Edmond,OK,35.7,-97.5,2,
406,11/06/16,Pennsylvania Furnace,PA,40.7,-77.9,1,
407,11/06/16,Pierson,FL,29.2,-81.4,1,
408,11/06/16,Orleans,IA,43.4,-95.1,2,
409,11/06/16,Charleston,SC,32.8,-79.9,1,
410,11/06/16,Gladstone,MO,39.2,-94.6,1,
411,11/06/16,Tavernier,FL,24.7,-81,1,
412,11/06/16,Brevard,NC,35.3,-82.7,19,
413,11/06/16,Baltimore,OH,39.9,-82.7,1,
414,11/06/16,Lexington,VA,37.8,-79.4,1,
415,11/06/16,Sunset Beach,NC,33.9,-78.5,10,
416,11/06/16,Pierson,FL,29.2,-81.4,1,
417,11/06/16,Lampasas,TX,31.1,-98.1,1,
418,11/06/16,New Smyrna Beach,FL,29,-80.9,2,
419,11/06/16,Wichita,KS,37.7,-97.3,1,
420,11/06/16,Glen Rose,TX,32.1,-97.9,1,
421,11/06/16,Madison,WI,43,-89.4,1,
422,11/06/16,Goshen,IN,41.6,-85.8,2,
423,11/06/16,Coppell,TX,33,-97,10,
424,11/06/16,Point Pelee National Park,ON,41.9,-82.5,2,
425,11/06/16,Redgranite,WI,44.1,-89.1,1,
426,11/06/16,Lexington,OK,35.1,-97.2,1,
427,11/06/16,College Station,TX,30.6,-96.3,6,
428,11/06/16,Belton,TX,31.1,-97.5,3,
429,11/06/16,Atlanta,GA,33.8,-84.3,1,
430,11/06/16,Bishop,CA,37.3,-118.3,2,
431,11/06/16,Big Pine,CA,37.1,-118.2,1,
432,11/06/16,Mississauga,ON,43.5,-79.7,1,
433,11/06/16,Santa Catarina,NLE,25.7,-100.5,1,
434,11/06/16,Emeterio Tovar,GUA,20.2,-100.7,70,
435,11/06/16,Carrollton,TX,33,-96.9,1,
436,11/06/16,Ringgold,LA,32.3,-93.3,2,
437,11/06/16,Bellevue,NE,41.2,-95.9,2,
438,11/06/16,Thiensville,WI,43.2,-88,1,
439,11/06/16,Santa Rosa Beach,FL,30.4,-86.2,100,
440,11/06/16,Hamilton,ON,43.3,-79.8,1,
441,11/06/16,Ozark,MO,37,-93.2,1,
442,11/06/16,Columbia,SC,34.1,-81.2,1,
443,11/06/16,Chisago City,MN,45.4,-92.9,3,
444,11/05/16,Clearwater,FL,28,-82.7,1,
445,11/05/16,Elizabethtown,PA,40.2,-76.6,1,
446,11/05/16,Saginaw,TX,32.9,-97.4,2,
447,11/05/16,Lake Worth,FL,26.6,-80,1,
448,11/05/16,Ormond Beach,FL,29.3,-81.1,1,
449,11/05/16,Houston,TX,29.6,-95.1,2,
450,11/05/16,Boerne,TX,30,-98.8,4,
451,11/05/16,Joplin,MO,37,-94.5,1,
452,11/05/16,Jerome,ID,42.7,-114.5,1,
453,11/05/16,Oak Lawn,IL,41.7,-87.7,1,
454,11/05/16,Jackson,NJ,40.1,-74.4,4,
455,11/05/16,Dripping Springs,TX,30.3,-98.1,25,
456,11/05/16,Orleans,IA,43.4,-95.1,7,
457,11/05/16,Valley View,TX,33.5,-97.1,1,
458,11/05/16,Georgetown,TX,30.7,-97.7,1,
459,11/05/16,Kerrville,TX,30,-99.1,5,
460,11/05/16,Austin,TX,30.3,-97.7,4,
461,11/05/16,Lexington,KY,38,-84.5,1,
462,11/05/16,Oklahoma City,OK,35.5,-97.5,2,
463,11/05/16,Fredericksburg,TX,30,-98.8,8,
464,11/05/16,Calabash,NC,33.9,-78.5,20,
465,11/05/16,Point Pelee National Park,ON,41.9,-82.5,2,
466,11/05/16,Eloy,AZ,32.8,-111.6,100,
467,11/05/16,Duncanville,TX,32.7,-96.9,15,
468,11/05/16,Lexington,OK,35.1,-97.2,1,
469,11/05/16,Montreal,MO,37.9,-92.7,1,
470,11/05/16,Bridgeville,DE,38.7,-75.6,1,
471,11/05/16,Chicago,IL,41.9,-87.6,1,
472,11/05/16,Columbia,MS,31.3,-89.8,3,
473,11/05/16,Fairfax,VA,38.8,-77.3,1,
474,11/05/16,Arlington,TX,32.6,-97.1,10,
475,11/05/16,Belton,TX,31.1,-97.5,3,
476,11/05/16,Saint Leonard,MD,38.5,-76.5,1,
477,11/05/16,Cibuta,SON,31,-111,6,
478,11/05/16,,SON,32,-114.2,6,
479,11/05/16,Le Claire,IA,41.6,-90.4,1,
480,11/05/16,Denton,TX,33.2,-97.1,5,
481,11/05/16,Norman,OK,35.3,-97.4,5,
482,11/05/16,Bartlesville,OK,36.7,-96,1,
483,11/05/16,Chester,SD,43.9,-96.9,1,
484,11/05/16,Duncanville,TX,32.7,-96.9,15,
485,11/05/16,Yuma,AZ,32.7,-114.5,50,
486,11/05/16,Brunswick,GA,31.2,-81.5,4,
487,11/04/16,Rancho Santa Fe,CA,33,-117.2,3,
488,11/04/16,Tallahassee,FL,30.5,-84.3,1,
489,11/04/16,Saginaw,TX,32.9,-97.4,2,
