Unnamed: 0,Date,Town,State/Province,Latitude,Longitude,Number,Image,Year
39,12/21/22,El Segundo,CA,33.9,-118.4,8,,2022
40,12/20/22,West Palm Beach,FL,26.8,-80.0,1,,2022
41,12/20/22,Palmarejo,PR,18.3,-66.3,1,,2022
42,12/19/22,St Simons Island,GA,31.2,-81.4,1,,2022
43,12/19/22,West Palm Beach,FL,26.8,-80.0,2,,2022
44,12/19/22,Orange Park,FL,30.2,-81.8,1,,2022
45,12/19/22,Hilton Head Island,SC,32.2,-80.8,2,,2022
46,12/18/22,Palmarejo,PR,18.3,-66.3,1,,2022
47,12/18/22,Mcveytown,PA,40.5,-77.8,0,,2022
48,12/17/22,Corpus Christi,TX,27.8,-97.4,1,,2022
49,12/17/22,West Palm Beach,FL,26.8,-80.0,1,,2022
50,12/17/22,Green Valley,AZ,31.9,-111.0,3,,2022
51,12/17/22,Menard,TX,30.6,-99.7,1,,2022
52,12/17/22,Mountain View,CA,37.4,-122.1,13,,2022
53,12/17/22,Tucson,AZ,32.3,-111.0,5,,2022
54,12/16/22,Houston,TX,29.7,-95.3,2,,2022
55,12/16/22,Houston,TX,29.7,-95.4,2,,2022
56,12/16/22,Houston,TX,29.8,-95.4,1,,2022
57,12/16/22,Long Beach,CA,33.8,-118.2,1,,2022
58,12/16/22,San Juan Capistrano,CA,33.5,-117.7,1,,2022
59,12/16/22,Palmarejo,PR,18.3,-66.3,1,,2022
60,12/15/22,Summerdale,AL,30.5,-87.7,2,,2022
61,12/15/22,Pearland,TX,29.6,-95.3,2,,2022
62,12/15/22,West Palm Beach,FL,26.8,-80.0,2,,2022
63,12/15/22,Houston,TX,29.7,-95.4,2,,2022
64,12/15/22,Houston,TX,29.8,-95.4,1,,2022
65,12/15/22,Houston,TX,29.8,-95.4,2,,2022
66,12/15/22,El Segundo,CA,33.9,-118.4,5,,2022
67,12/15/22,Palmarejo,PR,18.3,-66.3,2,,2022
68,12/14/22,Bay St Louis,MS,30.3,-89.3,1,,2022
69,12/14/22,West Palm Beach,FL,26.8,-80.0,1,,2022
70,12/14/22,Austin,TX,30.3,-97.7,1,,2022
71,12/14/22,Summerdale,AL,30.5,-87.7,2,,2022
72,12/14/22,Thibodaux,LA,29.8,-90.8,5,,2022
73,12/14/22,Palmarejo,PR,18.3,-66.3,3,,2022
74,12/14/22,New Ringgold,PA,40.6,-76.0,0,,2022
75,12/13/22,Marion Oaks,FL,29.0,-82.2,1,,2022
76,12/13/22,West Palm Beach,FL,26.8,-80.0,2,,2022
77,12/13/22,Summerfield,FL,29.0,-82.0,1,,2022
78,12/13/22,Houston,TX,29.7,-95.4,1,,2022
79,12/13/22,Palmarejo,PR,18.3,-66.3,2,,2022
80,12/13/22,Houston,TX,29.7,-95.4,1,,2022
81,12/13/22,New Ringgold,PA,40.6,-76.0,0,,2022
82,12/12/22,West Palm Beach,FL,26.8,-80.0,1,,2022
83,12/12/22,Gretna,LA,29.9,-90.0,2,,2022
84,12/12/22,Palmarejo,PR,18.3,-66.3,2,,2022
85,12/12/22,Alligator Point,FL,29.9,-84.4,20,,2022
86,12/12/22,New Ringgold,PA,40.6,-76.0,0,,2022
87,12/11/22,Corpus Christi,TX,27.8,-97.4,1,,2022
88,12/11/22,West Palm Beach,FL,26.8,-80.0,3,,2022
89,12/11/22,Spring,TX,30.0,-95.5,2,,2022
90,12/11/22,Palmarejo,PR,18.3,-66.3,3,,2022
91,12/11/22,Pacific Grove,CA,36.6,-121.9,1,,2022
92,12/10/22,Santa Rosa Beach,FL,30.3,-86.2,1,,2022
93,12/10/22,Key West,FL,24.6,-81.7,5,,2022
94,12/10/22,San Antonio,TX,29.6,-98.5,1,,2022
95,12/10/22,Bay St Louis,MS,30.3,-89.3,1,,2022
96,12/10/22,Foley,AL,30.4,-87.7,1,,2022
97,12/10/22,Edinburg,TX,26.3,-98.2,2,,2022
98,12/10/22,Orlando,FL,28.6,-81.4,3,,2022
99,12/10/22,Fort Pierce,FL,27.4,-80.3,1,,2022
100,12/10/22,West Palm Beach,FL,26.8,-80.0,2,,2022
101,12/10/22,Corozal,PR,18.3,-66.3,2,,2022
102,12/10/22,Houston,TX,29.7,-95.4,2,,2022
103,12/10/22,Houston,TX,29.7,-95.4,1,,2022
104,12/10/22,Houston,TX,29.7,-95.4,1,,2022
105,12/10/22,New Ringgold,PA,40.6,-76.0,0,,2022
106,12/09/22,Rosenberg,TX,29.5,-95.7,1,,2022
107,12/09/22,West Palm Beach,FL,26.8,-80.0,4,,2022
108,12/09/22,Fulton,TX,28.1,-97.1,1,,2022
109,12/09/22,Houston,TX,29.7,-95.4,1,,2022
110,12/09/22,Houston,TX,29.8,-95.4,2,,2022
111,12/09/22,Gulfport,MS,30.4,-89.1,1,,2022
112,12/09/22,Tucson,AZ,32.3,-110.9,3,,2022
113,12/09/22,Houston,TX,29.7,-95.4,2,,2022
114,12/09/22,New Ringgold,PA,40.6,-76.0,0,,2022
115,12/08/22,Hutto,TX,30.5,-97.6,1,,2022
116,12/08/22,West Palm Beach,FL,26.8,-80.0,2,,2022
117,12/08/22,Sugar Land,TX,29.6,-95.6,7,,2022
118,12/08/22,Hilton Head Island,SC,32.3,-80.8,1,,2022
119,12/08/22,Sugar Land,TX,29.6,-95.6,2,,2022
120,12/08/22,New Orleans,LA,29.9,-90.1,1,,2022
121,12/08/22,Gulf Shores,AL,30.2,-87.7,6,,2022
122,12/08/22,Lafayette,LA,30.2,-92.1,1,,2022
123,12/08/22,Edinburg,TX,26.3,-98.2,1,,2022
124,12/08/22,Summerfield,FL,29.0,-82.0,3,,2022
125,12/08/22,Rockport,TX,28.1,-97.1,1,,2022
126,12/08/22,Gause,TX,30.7,-96.7,1,,2022
127,12/08/22,Cibolo,TX,29.6,-98.2,1,,2022
128,12/08/22,Houston,TX,29.9,-95.7,2,,2022
129,12/08/22,Palmarejo,PR,18.3,-66.3,2,,2022
130,12/08/22,Tucson,AZ,32.3,-111.0,3,,2022
131,12/08/22,New Ringgold,PA,40.6,-76.0,0,,2022
132,12/07/22,San Antonio,TX,29.4,-98.5,8,,2022
133,12/07/22,Houston,TX,29.9,-95.7,2,,2022
134,12/07/22,West Palm Beach,FL,26.8,-80.0,3,,2022
135,12/07/22,Baton Rouge,LA,30.4,-91.1,1,,2022
136,12/07/22,Savannah,GA,31.9,-81.1,2,,2022
137,12/07/22,Foley,AL,30.4,-87.7,1,,2022
138,12/07/22,Summerdale,AL,30.5,-87.7,3,,2022
139,12/07/22,Houston,TX,29.7,-95.4,1,,2022
140,12/07/22,Summerfield,FL,29.0,-82.0,2,,2022
141,12/07/22,El Segundo,CA,33.9,-118.4,10,,2022
142,12/07/22,Okatie,SC,32.3,-81.0,1,,2022
143,12/07/22,Palmarejo,PR,18.3,-66.3,2,,2022
144,12/06/22,San Diego,CA,32.8,-117.1,1,,2022
145,12/06/22,West Palm Beach,FL,26.8,-80.0,2,,2022
146,12/06/22,Foley,AL,30.4,-87.7,1,,2022
147,12/06/22,Fairhope,AL,30.5,-87.9,6,,2022
148,12/06/22,New Braunfels,TX,29.7,-98.2,1,,2022
149,12/06/22,Houston,TX,30.0,-95.6,1,,2022
150,12/06/22,Summerfield,FL,29.0,-82.0,1,,2022
151,12/06/22,Palmarejo,PR,18.3,-66.3,3,,2022
152,12/06/22,Houston,TX,29.7,-95.4,1,,2022
153,12/06/22,Bay St Louis,MS,30.3,-89.3,1,,2022
154,12/06/22,Savannah,GA,31.9,-81.0,1,,2022
155,12/05/22,Galveston,TX,29.3,-94.8,1,,2022
156,12/05/22,Fernandina Beach,FL,30.6,-81.4,1,,2022
157,12/05/22,Summerfield,FL,29.0,-82.0,1,,2022
158,12/05/22,West Palm Beach,FL,26.8,-80.0,2,,2022
159,12/05/22,Hitchcock,TX,29.3,-94.9,2,,2022
160,12/05/22,Horseshoe Bay,TX,30.5,-98.4,1,,2022
161,12/05/22,Arcadia,FL,27.2,-81.9,6,,2022
162,12/05/22,Fredericksburg,TX,30.2,-98.9,1,,2022
163,12/05/22,Sugar Land,TX,29.6,-95.6,1,,2022
164,12/05/22,New Ringgold,PA,40.6,-76.0,0,,2022
165,12/04/22,Hilton Head Island,SC,32.2,-80.8,3,,2022
166,12/04/22,West Palm Beach,FL,26.8,-80.0,2,,2022
167,12/04/22,Marion Oaks,FL,29.0,-82.2,2,,2022
168,12/04/22,Summerfield,FL,29.0,-82.0,1,,2022
169,12/04/22,Gainesville,FL,29.7,-82.4,1,,2022
170,12/04/22,Mt Pleasant,SC,32.9,-79.8,1,,2022
171,12/04/22,Katy,TX,29.7,-95.8,5,,2022
172,12/04/22,Hilton Head Island,SC,32.2,-80.8,2,,2022
173,12/04/22,Bay St Louis,MS,30.3,-89.3,2,,2022
174,12/04/22,Mcveytown,PA,40.5,-77.8,0,,2022
175,12/04/22,New Ringgold,PA,40.6,-76.0,0,,2022
176,12/03/22,Kiawah Island,SC,32.6,-80.1,1,,2022
177,12/03/22,Summerfield,FL,29.0,-82.0,1,,2022
178,12/03/22,Port Lavaca,TX,28.4,-96.4,1,,2022
179,12/03/22,Yorba Linda,CA,33.9,-117.8,1,,2022
180,12/03/22,Ochlocknee,GA,31.0,-84.1,1,,2022
181,12/03/22,Humble,TX,30.0,-95.4,2,,2022
182,12/03/22,Johns Island,SC,32.6,-80.2,1,,2022
183,12/03/22,Bay St Louis,MS,30.3,-89.3,1,,2022
184,12/03/22,Houston,TX,29.7,-95.4,1,,2022
185,12/02/22,Panama City Beach,FL,30.3,-86.0,1,,2022
186,12/02/22,Dallas,GA,33.9,-84.9,4,,2022
187,12/02/22,Rockport,TX,28.1,-97.0,1,,2022
188,12/02/22,The Villages,FL,28.9,-82.0,2,,2022
189,12/02/22,Dauphin Island,AL,30.2,-88.1,2,,2022
190,12/02/22,Fairhope,AL,30.5,-87.9,1,,2022
191,12/02/22,West Palm Beach,FL,26.8,-80.0,1,,2022
192,12/02/22,Jacksonville,FL,30.2,-81.6,2,,2022
193,12/02/22,Galveston,TX,29.3,-94.8,2,,2022
194,12/02/22,Galveston,TX,29.2,-94.9,1,,2022
195,12/02/22,Huntsville,TX,30.8,-95.2,1,,2022
196,12/02/22,Houston,TX,29.6,-95.1,1,,2022
197,12/02/22,Charleston,SC,32.9,-79.8,1,,2022
198,12/02/22,Mt Pleasant,SC,32.9,-79.8,1,,2022
199,12/02/22,New Ringgold,PA,40.6,-76.0,0,,2022
200,12/01/22,West Palm Beach,FL,26.8,-80.0,1,,2022
201,12/01/22,Gretna,LA,29.9,-90.0,1,,2022
202,12/01/22,Palmarejo,PR,18.3,-66.3,3,,2022
203,12/01/22,Johns Island,SC,32.7,-80.1,1,,2022
204,12/01/22,West Palm Beach,FL,26.7,-80.1,6,,2022
205,12/01/22,Fairhope,AL,30.6,-87.9,3,,2022
206,12/01/22,Charleston,SC,32.8,-79.9,1,,2022
207,12/01/22,Webster,TX,29.6,-95.1,2,,2022
208,12/01/22,El Segundo,CA,33.9,-118.4,7,,2022
209,12/01/22,Jefferson,LA,30.0,-90.2,1,,2022
210,12/01/22,Ramona,CA,33.0,-116.8,3,,2022
211,11/30/22,Tarpon Springs,FL,28.2,-82.8,5,,2022
212,11/30/22,West Palm Beach,FL,26.8,-80.0,3,,2022
213,11/30/22,Palmarejo,PR,18.3,-66.3,3,,2022
214,11/30/22,Tucson,AZ,32.3,-111.0,2,,2022
215,11/30/22,Peoria,AZ,33.6,-112.2,2,,2022
216,11/29/22,Blanco,TX,30.0,-98.3,2,,2022
217,11/29/22,Horseshoe Bay,TX,30.5,-98.4,1,,2022
218,11/29/22,San Antonio,TX,29.6,-98.5,1,,2022
219,11/29/22,San Antonio,TX,29.5,-98.7,2,,2022
220,11/29/22,San Antonio,TX,29.5,-98.5,1,,2022
221,11/29/22,Eastpoint,FL,29.7,-84.9,1,,2022
222,11/29/22,Panama City Beach,FL,30.3,-86.0,1,,2022
223,11/29/22,Huntsville,TX,30.7,-95.6,2,,2022
224,11/29/22,Sugar Land,TX,29.6,-95.6,1,,2022
225,11/29/22,Mcveytown,PA,40.5,-77.8,0,,2022
226,11/29/22,New Ringgold,PA,40.6,-76.0,0,,2022
227,11/28/22,Palmarejo,PR,18.3,-66.3,2,,2022
228,11/28/22,West Palm Beach,FL,26.8,-80.0,2,,2022
229,11/28/22,Houston,TX,29.8,-95.4,3,,2022
230,11/28/22,Houston,TX,29.7,-95.4,1,,2022
231,11/28/22,Boerne,TX,29.8,-98.9,1,,2022
232,11/28/22,Ingleside,TX,27.9,-97.2,1,,2022
233,11/28/22,San Antonio,TX,29.6,-98.5,1,,2022
234,11/28/22,Galveston,TX,29.3,-94.8,2,,2022
235,11/28/22,Sugar Land,TX,29.6,-95.6,2,,2022
236,11/28/22,Mcveytown,PA,40.5,-77.8,0,,2022
237,11/28/22,New Ringgold,PA,40.6,-76.0,0,,2022
238,11/27/22,Jacksonville,FL,30.3,-81.7,1,,2022
239,11/27/22,Palmarejo,PR,18.3,-66.3,3,,2022
240,11/27/22,West Palm Beach,FL,26.8,-80.0,2,,2022
241,11/27/22,Houston,TX,29.7,-95.4,1,,2022
242,11/27/22,Austin,TX,30.3,-97.7,1,,2022
243,11/27/22,San Diego,CA,32.8,-117.1,1,,2022
244,11/27/22,Baton Rouge,LA,30.4,-91.2,1,,2022
245,11/27/22,New Caney,TX,30.2,-95.2,1,,2022
246,11/26/22,Point Clear,AL,30.5,-87.9,1,,2022
247,11/26/22,Palmarejo,PR,18.3,-66.3,1,,2022
248,11/26/22,Palmarejo,PR,18.3,-66.3,1,,2022
249,11/26/22,Oak Island,NC,33.9,-78.1,2,,2022
250,11/26/22,Rosenberg,TX,29.5,-95.7,1,,2022
251,11/26/22,St Pete Beach,FL,27.7,-82.7,2,,2022
252,11/26/22,Gainesville,FL,29.7,-82.4,1,,2022
253,11/26/22,Land O' Lakes,FL,28.2,-82.4,1,,2022
254,11/26/22,Green Cove Springs,FL,30.0,-81.7,1,,2022
255,11/26/22,Lakewood,CA,33.9,-118.1,1,,2022
256,11/26/22,Cedar Creek,TX,30.1,-97.5,1,,2022
257,11/26/22,Amherstburg,ON,42.0,-83.0,0,,2022
258,11/26/22,Mcveytown,PA,40.5,-77.8,0,,2022
259,11/26/22,New Ringgold,PA,40.6,-76.0,0,,2022
260,11/25/22,Jacksonville,FL,30.3,-81.7,1,,2022
261,11/25/22,Oak Island,NC,33.9,-78.1,1,,2022
262,11/25/22,Palmarejo,PR,18.3,-66.3,2,,2022
263,11/24/22,West Palm Beach,FL,26.8,-80.0,1,,2022
264,11/24/22,Summerdale,AL,30.5,-87.7,3,,2022
265,11/24/22,Palmarejo,PR,18.3,-66.3,1,,2022
266,11/24/22,Palmarejo,PR,18.3,-66.3,1,,2022
267,11/24/22,Mountain View,CA,37.4,-122.1,24,,2022
268,11/24/22,New Ringgold,PA,40.6,-76.0,0,,2022
269,11/23/22,Palmarejo,PR,18.3,-66.3,1,,2022
270,11/23/22,Orange Park,FL,30.2,-81.8,1,,2022
271,11/23/22,Houston,TX,29.6,-95.1,3,,2022
272,11/23/22,Duluth,GA,34.0,-84.1,1,,2022
273,11/23/22,West Palm Beach,FL,26.8,-80.0,2,,2022
274,11/23/22,Tempe,AZ,33.4,-111.9,1,,2022
275,11/23/22,Lilburn,GA,33.9,-84.1,1,,2022
276,11/23/22,Gause,TX,30.7,-96.7,1,,2022
277,11/23/22,Sachse,TX,33.0,-96.6,1,,2022
278,11/23/22,South Padre Island,TX,26.1,-97.2,1,,2022
279,11/23/22,Destin,FL,30.4,-86.5,3,,2022
280,11/23/22,Eastpoint,FL,29.7,-84.9,1,,2022
281,11/23/22,Pompano Beach,FL,26.2,-80.1,1,,2022
282,11/23/22,Bald Point,FL,29.9,-84.3,25,,2022
283,11/23/22,Fort Lauderdale,FL,26.1,-80.1,3,,2022
284,11/23/22,Houston,TX,29.7,-95.6,5,,2022
285,11/23/22,Mcveytown,PA,40.5,-77.8,0,,2022
286,11/23/22,New Ringgold,PA,40.6,-76.0,0,,2022
287,11/22/22,Venice,FL,27.1,-82.5,1,,2022
288,11/22/22,Destin,FL,30.4,-86.4,3,,2022
289,11/22/22,Palmarejo,PR,18.3,-66.3,1,,2022
290,11/22/22,Palmarejo,PR,18.3,-66.3,1,,2022
291,11/22/22,Vero Beach,FL,27.8,-80.4,1,,2022
292,11/22/22,West Palm Beach,FL,26.8,-80.0,1,,2022
293,11/22/22,Catlett,VA,38.7,-77.6,1,,2022
294,11/22/22,La Quinta,CA,33.7,-116.3,1,,2022
295,11/22/22,Tucson,AZ,32.2,-111.2,1,,2022
296,11/22/22,Tucson,AZ,32.3,-111.0,2,,2022
297,11/22/22,New Ringgold,PA,40.6,-76.0,0,,2022
298,11/21/22,Cabot,AR,34.9,-92.0,1,,2022
299,11/21/22,Ocean Springs,MS,30.4,-88.8,1,,2022
300,11/21/22,Gulf Shores,AL,30.2,-87.7,10,,2022
301,11/21/22,Mcveytown,PA,40.5,-77.8,0,,2022
302,11/20/22,West Palm Beach,FL,26.8,-80.0,1,,2022
303,11/20/22,Naranjito,PR,18.3,-66.3,1,,2022
304,11/20/22,Palmarejo,PR,18.3,-66.3,1,,2022
305,11/20/22,Arroyo Grande,CA,35.0,-120.6,4,,2022
306,11/20/22,Gilbert,AZ,33.3,-111.8,1,,2022
307,11/20/22,Amherstburg,ON,42.0,-83.0,0,,2022
308,11/20/22,Mcveytown,PA,40.5,-77.8,0,,2022
309,11/20/22,New Ringgold,PA,40.6,-76.0,0,,2022
310,11/19/22,Palmarejo,PR,18.3,-66.3,1,,2022
311,11/19/22,Palmarejo,PR,18.3,-66.3,1,,2022
312,11/19/22,West Palm Beach,FL,26.8,-80.0,3,,2022
313,11/19/22,Gilbert,AZ,33.4,-111.8,1,,2022
314,11/19/22,El Segundo,CA,33.9,-118.4,12,,2022
315,11/19/22,Amherstburg,ON,42.0,-83.0,0,,2022
316,11/19/22,Mcveytown,PA,40.5,-77.8,0,,2022
317,11/19/22,New Ringgold,PA,40.6,-76.0,0,,2022
318,11/18/22,Santa Rosa Beach,FL,30.3,-86.2,1,,2022
319,11/18/22,Jekyll Island,GA,31.0,-81.4,1,,2022
320,11/18/22,Orange Beach,AL,30.3,-87.6,1,,2022
321,11/18/22,Palmarejo,PR,18.3,-66.3,1,,2022
322,11/18/22,Palmarejo,PR,18.3,-66.3,1,,2022
323,11/18/22,Media,PA,39.9,-75.4,0,,2022
324,11/18/22,New Ringgold,PA,40.6,-76.0,0,,2022
325,11/17/22,Palmarejo,PR,18.3,-66.3,1,,2022
326,11/17/22,Palmarejo,PR,18.3,-66.3,1,,2022
327,11/17/22,Palmarejo,PR,18.3,-66.3,1,,2022
328,11/17/22,Naranjito,PR,18.3,-66.3,1,,2022
329,11/17/22,Bradenton,FL,27.4,-82.6,1,,2022
330,11/17/22,Temecula,CA,33.5,-117.1,1,,2022
331,11/17/22,Cedar Creek,TX,30.1,-97.5,1,,2022
332,11/17/22,Sugar Land,TX,29.6,-95.6,3,,2022
333,11/17/22,Fernandina Beach,FL,30.7,-81.4,1,,2022
334,11/17/22,Fernandina Beach,FL,30.7,-81.5,1,,2022
335,11/17/22,Mcveytown,PA,40.5,-77.8,0,,2022
336,11/17/22,Media,PA,39.9,-75.4,0,,2022
337,11/17/22,New Ringgold,PA,40.6,-76.0,0,,2022
338,11/16/22,Celebration,FL,28.3,-81.6,1,,2022
339,11/16/22,Raleigh,NC,35.9,-78.7,1,,2022
340,11/16/22,San Antonio,TX,29.5,-98.6,1,,2022
341,11/16/22,Jekyll Island,GA,31.1,-81.4,1,,2022
342,11/16/22,Honolulu,HI,21.3,-157.8,1,,2022
343,11/16/22,Green Valley,AZ,31.9,-111.0,3,,2022
344,11/16/22,Palmarejo,PR,18.3,-66.3,2,,2022
345,11/16/22,McQueeney,TX,29.6,-98.0,1,,2022
346,11/16/22,Plano,TX,33.0,-96.7,1,,2022
347,11/16/22,Tampa,FL,27.8,-82.4,1,,2022
348,11/16/22,Fort Worth,TX,32.8,-97.3,1,,2022
349,11/16/22,Mcveytown,PA,40.5,-77.8,0,,2022
350,11/16/22,Media,PA,39.9,-75.4,0,,2022
351,11/16/22,New Ringgold,PA,40.6,-76.0,0,,2022
352,11/15/22,Missouri City,TX,29.6,-95.5,1,,2022
353,11/15/22,Pass Christian,MS,30.3,-89.2,1,,2022
354,11/15/22,Palmarejo,PR,18.3,-66.3,1,,2022
355,11/15/22,Palmarejo,PR,18.3,-66.3,1,,2022
356,11/15/22,Naranjito,PR,18.3,-66.3,1,,2022
357,11/15/22,Ormond Beach,FL,29.3,-81.2,1,,2022
358,11/15/22,Hitchcock,TX,29.3,-94.9,2,,2022
359,11/15/22,San Rafael,CA,38.0,-122.6,1,,2022
360,11/15/22,Peoria,AZ,33.6,-112.2,1,,2022
361,11/15/22,Media,PA,39.9,-75.4,0,,2022
362,11/14/22,Gainesville,FL,29.7,-82.4,1,,2022
363,11/14/22,Marana,AZ,32.3,-111.3,1,,2022
364,11/14/22,West Palm Beach,FL,26.8,-80.0,1,,2022
365,11/14/22,Destin,FL,30.4,-86.5,30,,2022
366,11/14/22,Jacksonville,FL,30.3,-81.7,3,,2022
367,11/14/22,Fairhope,AL,30.6,-87.9,4,,2022
368,11/14/22,West Columbia,SC,34.0,-81.1,1,,2022
369,11/14/22,Corozal,PR,18.3,-66.3,1,,2022
370,11/14/22,Corozal,PR,18.3,-66.3,1,,2022
371,11/14/22,Corozal,PR,18.3,-66.3,1,,2022
372,11/14/22,Oviedo,FL,28.6,-81.2,3,,2022
373,11/14/22,Sugar Land,TX,29.6,-95.6,6,,2022
374,11/14/22,Rockaway Township,NJ,40.9,-74.5,0,,2022
375,11/14/22,Mcveytown,PA,40.5,-77.8,0,,2022
376,11/14/22,Media,PA,39.9,-75.4,0,,2022
377,11/14/22,New Ringgold,PA,40.6,-76.0,0,,2022
378,11/13/22,Marble Falls,TX,30.6,-98.2,1,,2022
379,11/13/22,Sugar Land,TX,29.6,-95.6,8,,2022
380,11/13/22,West Palm Beach,FL,26.8,-80.0,4,,2022
381,11/13/22,Beaufort,SC,32.4,-80.6,1,,2022
382,11/13/22,Wellington,FL,26.7,-80.3,1,,2022
383,11/13/22,Mt Pleasant,SC,32.8,-79.9,2,,2022
384,11/13/22,Marble Falls,TX,30.5,-98.1,10,,2022
385,11/13/22,Plano,TX,33.1,-96.7,1,,2022
386,11/13/22,San Antonio,TX,29.5,-98.5,4,,2022
387,11/13/22,San Antonio,TX,29.4,-98.5,1,,2022
388,11/13/22,Corozal,PR,18.3,-66.3,1,,2022
389,11/13/22,Ponte Vedra Beach,FL,30.2,-81.4,1,,2022
390,11/13/22,Sugar Land,TX,29.6,-95.6,8,,2022
391,11/13/22,Mt Pleasant,SC,32.8,-79.9,2,,2022
392,11/13/22,Media,PA,39.9,-75.4,0,,2022
393,11/13/22,New Ringgold,PA,40.6,-76.0,0,,2022
394,11/12/22,Cape Charles,VA,37.3,-76.0,1,,2022
395,11/12/22,San Diego,CA,32.7,-117.2,1,,2022
396,11/12/22,Killeen,TX,31.1,-97.7,2,,2022
397,11/12/22,Odenton,MD,39.0,-76.7,1,,2022
398,11/12/22,Lusby,MD,38.4,-76.5,1,,2022
399,11/12/22,Edgewater,FL,29.0,-80.9,2,,2022
400,11/12/22,New Caney,TX,30.2,-95.2,2,,2022
401,11/12/22,Fletcher,NC,35.4,-82.5,1,,2022
402,11/12/22,Leicester,NC,35.6,-82.7,1,,2022
403,11/12/22,Green Valley,AZ,31.9,-111.0,4,,2022
404,11/12/22,Orange Beach,AL,30.3,-87.6,6,,2022
405,11/12/22,Alexandria,VA,38.8,-77.1,1,,2022
406,11/12/22,Corozal,PR,18.3,-66.3,1,,2022
407,11/12/22,York,PA,39.9,-76.7,1,,2022
408,11/12/22,York,PA,39.9,-76.7,1,,2022
409,11/12/22,Wellington,FL,26.7,-80.3,1,,2022
410,11/12/22,Mountain View,CA,37.4,-122.1,8,,2022
411,11/12/22,North Attleborough,MA,42.0,-71.3,1,,2022
412,11/12/22,Bradenton,FL,27.4,-82.6,1,,2022
413,11/12/22,Jacksonville Beach,FL,30.3,-81.4,1,,2022
414,11/12/22,Bay St Louis,MS,30.3,-89.3,3,,2022
415,11/12/22,Mcveytown,PA,40.5,-77.8,0,,2022
416,11/12/22,Media,PA,39.9,-75.4,0,,2022
417,11/12/22,New Ringgold,PA,40.6,-76.0,0,,2022
418,11/11/22,Seminary,MS,31.5,-89.5,1,,2022
419,11/11/22,Salisbury,NC,35.6,-80.5,1,,2022
420,11/11/22,New Orleans,LA,29.9,-90.1,1,,2022
421,11/11/22,Middleton,MA,42.6,-71.0,1,,2022
422,11/11/22,Rocky Mount,NC,36.0,-77.7,2,,2022
423,11/11/22,Mint Hill,NC,35.2,-80.7,1,,2022
424,11/11/22,Aiken,SC,33.5,-81.7,1,,2022
425,11/11/22,Adairsville,GA,34.4,-84.9,1,,2022
426,11/11/22,Las Cruces,NM,32.3,-106.8,2,,2022
427,11/11/22,Nacogdoches,TX,31.6,-94.7,5,,2022
428,11/11/22,Lampasas,TX,31.1,-98.2,2,,2022
