Unnamed: 0,Date,Town,State/Province,Latitude,Longitude,Number,Image,Year
37,12/11/15,Garden Ridge,TX,29.6,-98.3,3,,2015
38,12/11/15,Southport,NC,34.1,-78.0,2,,2015
39,12/10/15,North Beach Haven,NJ,39.6,-74.2,1,,2015
40,12/10/15,Garden Ridge,TX,29.6,-98.3,2,,2015
41,12/10/15,Seguin,TX,29.5,-97.9,1,,2015
42,12/10/15,Mt. Pleasant,SC,32.8,-79.8,1,,2015
43,12/10/15,Virginia Beach,VA,36.9,-76.0,1,,2015
44,12/09/15,Leon Valley,TX,29.5,-98.6,2,,2015
45,12/09/15,Lakeland,FL,28.0,-81.9,2,,2015
46,12/09/15,Garden Ridge,TX,29.6,-98.3,1,,2015
47,12/09/15,Seguin,TX,29.5,-97.9,1,,2015
48,12/08/15,Garden Ridge,TX,29.6,-98.3,1,,2015
49,12/07/15,Tallahassee,FL,30.4,-84.3,3,,2015
50,12/06/15,Pflugerville,TX,30.4,-97.6,2,,2015
51,12/06/15,Seguin,TX,29.5,-97.9,1,,2015
52,12/06/15,Garden Ridge,TX,29.6,-98.3,1,,2015
53,12/06/15,Novato,CA,38.1,-122.6,1,,2015
54,12/06/15,Crosby,TX,29.9,-95.1,1,,2015
55,12/05/15,VICTORIA,TX,28.8,-96.9,9,,2015
56,12/05/15,Galveston,TX,29.3,-94.8,1,,2015
57,12/05/15,Plano,TX,33.1,-96.7,2,,2015
58,12/05/15,Texarkana,TX,33.4,-94.2,1,,2015
59,12/04/15,Garden Ridge,TX,29.6,-98.3,1,,2015
60,12/03/15,VICTORIA,TX,28.9,-97.0,1,,2015
61,12/03/15,Garden Ridge,TX,29.6,-98.3,2,,2015
62,12/02/15,Garden Ridge,TX,29.6,-98.3,2,,2015
63,12/02/15,Pflugerville,TX,30.4,-97.6,3,,2015
64,12/02/15,Selma,TX,29.6,-98.3,1,,2015
65,12/01/15,SANTA ROSA BEACH,FL,30.4,-86.2,1,,2015
66,12/01/15,Bluffton,SC,32.2,-80.9,1,,2015
67,12/01/15,Okatie,SC,32.3,-81.0,1,,2015
68,11/29/15,Manhattan Beach,CA,33.9,-118.4,1,,2015
69,11/29/15,Plano,TX,33.1,-96.7,2,,2015
70,11/28/15,Satellite Beach,FL,28.2,-80.6,1,,2015
71,11/28/15,Satellite Beach,FL,28.2,-80.6,1,,2015
72,11/27/15,Royersford,PA,40.2,-75.5,1,,2015
73,11/27/15,Pensacola,FL,30.4,-87.2,1,,2015
74,11/27/15,Bluffton,SC,32.2,-80.9,1,,2015
75,11/26/15,BUFFALO,NY,42.9,-78.9,1,,2015
76,11/26/15,SANTA ROSA BEACH,FL,30.4,-86.2,1,,2015
77,11/25/15,Pflugerville,TX,30.4,-97.6,1,,2015
78,11/25/15,Natalia,TX,29.2,-98.9,1,,2015
79,11/25/15,Gause,TX,30.8,-96.7,1,,2015
80,11/25/15,SANTA ROSA BEACH,FL,30.4,-86.2,2,,2015
81,11/25/15,Marble Falls,TX,30.6,-98.2,1,,2015
82,11/24/15,Willow Beach,AZ,35.9,-114.6,1,,2015
83,11/23/15,Pflugerville,TX,30.4,-97.6,1,,2015
84,11/23/15,Willow Beach,AZ,35.9,-114.6,1,,2015
85,11/23/15,Portland,TX,27.9,-97.3,1,,2015
86,11/22/15,Garden Ridge,TX,29.6,-98.3,1,,2015
87,11/21/15,Ocean Springs,MS,30.4,-88.7,6,,2015
88,11/21/15,Garden Ridge,TX,29.6,-98.3,1,,2015
89,11/21/15,Shreveport,LA,32.5,-93.7,1,,2015
90,11/21/15,Natalia,TX,29.2,-98.9,1,,2015
91,11/20/15,Houston,TX,29.8,-95.4,3,,2015
92,11/20/15,Shreveport,LA,32.5,-93.7,2,,2015
93,11/20/15,Dallas,TX,32.8,-96.8,1,,2015
94,11/20/15,Copperas Cove,TX,31.3,-98.1,1,,2015
95,11/20/15,Austin,TX,30.2,-97.7,4,,2015
96,11/20/15,Belton,TX,31.1,-97.5,3,,2015
97,11/20/15,Garden Ridge,TX,29.6,-98.3,2,,2015
98,11/20/15,Natalia,TX,29.2,-98.9,2,,2015
99,11/19/15,Shreveport,LA,32.5,-93.7,1,,2015
100,11/19/15,San Antonio,TX,29.5,-98.5,1,,2015
101,11/19/15,VICTORIA,TX,28.9,-97.0,2,,2015
102,11/19/15,Shepherdsville,KY,38.0,-85.7,1,,2015
103,11/19/15,Killeen,TX,31.1,-97.7,1,,2015
104,11/19/15,Bloomington,IN,39.1,-86.5,1,,2015
105,11/19/15,Garden Ridge,TX,29.6,-98.3,1,,2015
106,11/19/15,Puerto Vallarta,OR,20.0,-105.0,15,,2015
107,11/18/15,Satellite Beach,FL,28.2,-80.6,2,,2015
108,11/18/15,Pflugerville,TX,30.4,-97.6,3,,2015
109,11/18/15,Chattahoochee,FL,30.6,-84.8,1,,2015
110,11/18/15,Boutte,LA,29.9,-90.4,10000,,2015
111,11/18/15,Raleigh,NC,35.8,-78.6,1,,2015
112,11/18/15,Morristown,TN,36.2,-83.3,2,,2015
113,11/18/15,Garden Ridge,TX,29.6,-98.3,1,,2015
114,11/18/15,Mt. Pleasant,SC,32.8,-79.8,1,,2015
115,11/18/15,Shreveport,LA,32.5,-93.7,1,,2015
116,11/18/15,Natalia,TX,29.2,-98.9,1,,2015
117,11/18/15,Portland,TX,27.9,-97.3,2,,2015
118,11/18/15,Bluffton,SC,32.2,-80.9,2,,2015
119,11/17/15,Columbia,MS,31.2,-89.8,1,,2015
120,11/17/15,Pomona,CA,34.0,-117.8,1,,2015
121,11/17/15,Garden Ridge,TX,29.6,-98.3,3,,2015
122,11/17/15,Nipomo,CA,35.0,-120.5,26,,2015
123,11/17/15,Atlantic City,NJ,39.4,-74.4,1,,2015
124,11/17/15,McDonough,GA,33.4,-84.1,1,,2015
125,11/17/15,McDonough,GA,33.4,-84.1,1,,2015
126,11/16/15,League City,TX,29.5,-95.1,3,,2015
127,11/16/15,Columbia,MS,31.2,-89.8,1,,2015
128,11/16/15,Garden Ridge,TX,29.6,-98.3,1,,2015
129,11/16/15,Egg Harbor Township,NJ,39.4,-74.6,1,,2015
130,11/16/15,Willow Beach,AZ,35.9,-114.6,2,,2015
131,11/15/15,Hudson,FL,28.4,-82.7,2,,2015
132,11/15/15,West Point,VA,37.5,-76.8,2,,2015
133,11/15/15,Morgantown,WV,39.6,-80.0,1,,2015
134,11/15/15,San Antonio,TX,29.5,-98.5,3,,2015
135,11/15/15,millville,NJ,39.4,-75.0,1,,2015
136,11/15/15,Garden Ridge,TX,29.6,-98.3,1,,2015
137,11/15/15,Minneapolis,MN,45.0,-93.3,1,,2015
138,11/15/15,Columbia,MS,31.2,-89.8,1,,2015
139,11/15/15,Ocean City,MD,38.4,-75.1,6,,2015
140,11/15/15,Upper Marlboro,MD,38.8,-76.8,1,,2015
141,11/15/15,Ballinger,TX,31.8,-99.9,1,,2015
142,11/15/15,Beech Grove,IN,39.7,-86.1,1,,2015
143,11/14/15,West Point,VA,37.5,-76.8,1,,2015
144,11/14/15,Columbia,MS,31.2,-89.8,1,,2015
145,11/14/15,VICTORIA,TX,28.9,-97.0,4,,2015
146,11/14/15,Glen Allen,VA,37.6,-77.6,1,,2015
147,11/14/15,Natalia,TX,29.2,-98.9,1,,2015
148,11/14/15,Mt. Pleasant,SC,32.8,-79.8,3,,2015
149,11/14/15,lexington,KY,38.0,-84.5,1,,2015
150,11/14/15,new Orleans,LA,30.0,-90.1,2,,2015
151,11/13/15,Marble Falls,TX,30.6,-98.2,1,,2015
152,11/13/15,Mary Esther,FL,30.4,-86.8,3,,2015
153,11/13/15,Columbia,MS,31.2,-89.8,1,,2015
154,11/13/15,king george,VA,38.3,-77.1,1,,2015
155,11/13/15,Natalia,TX,29.2,-98.9,1,,2015
156,11/13/15,Charleston,SC,32.8,-79.9,1,,2015
157,11/13/15,Rockport,TX,28.2,-97.0,1,,2015
158,11/12/15,Pawleys Island,SC,33.4,-79.2,1,,2015
159,11/12/15,High Springs,FL,29.9,-82.6,1,,2015
160,11/12/15,Columbia,MS,31.2,-89.8,1,,2015
161,11/12/15,Garden Ridge,TX,29.6,-98.3,2,,2015
162,11/12/15,VICTORIA,TX,28.9,-97.0,5,,2015
163,11/12/15,West Point,VA,37.6,-76.9,1,,2015
164,11/12/15,Virginia Beach,VA,36.8,-76.1,1,,2015
165,11/12/15,Inman,SC,35.1,-82.1,10,,2015
166,11/12/15,Chattanooga,TN,35.0,-85.2,2,,2015
167,11/12/15,st. augustine,FL,29.9,-81.3,1,,2015
168,11/12/15,Humble,TX,30.0,-95.2,5,,2015
169,11/12/15,Mary Esther,FL,30.4,-86.8,8,,2015
170,11/12/15,San Jose,CA,37.4,-121.9,2,,2015
171,11/12/15,Suches,GA,34.7,-84.1,1,,2015
172,11/12/15,santa rosa beach,FL,30.4,-86.2,4,,2015
173,11/12/15,corolla,NC,36.3,-75.8,12,,2015
174,11/12/15,Guadalupe,NL,25.7,-100.2,1,,2015
175,11/12/15,St. Augustine Beach,FL,29.9,-81.3,1,,2015
176,11/11/15,Green Bay,WI,44.5,-88.0,1,,2015
177,11/11/15,Charlotte,NC,35.2,-80.8,2,,2015
178,11/11/15,Mt. Pleasant,SC,32.8,-79.8,2,,2015
179,11/11/15,Bergheim,TX,29.8,-98.6,1,,2015
180,11/11/15,Mary Esther,FL,30.4,-86.8,8,,2015
181,11/11/15,Knoxville,TN,35.9,-84.0,1,,2015
182,11/11/15,Gardendale,AL,33.7,-86.8,3,,2015
183,11/11/15,VICTORIA,TX,28.8,-97.0,6,,2015
184,11/11/15,Converse,TX,29.5,-98.2,6,,2015
185,11/11/15,Natalia,TX,29.2,-98.9,15,,2015
186,11/11/15,Panacea,FL,30.0,-84.4,12,,2015
187,11/11/15,Greenville,SC,34.8,-82.4,1,,2015
188,11/11/15,Mt. Pleasant,SC,32.8,-79.8,3,,2015
189,11/11/15,Killeen,TX,31.1,-97.7,3,,2015
190,11/11/15,Coppell,TX,33.0,-97.0,2,,2015
191,11/11/15,Candler,NC,35.5,-82.7,1,,2015
192,11/11/15,columbia,MS,31.2,-89.8,3,,2015
193,11/11/15,columbia,MS,31.2,-89.8,3,,2015
194,11/11/15,Fair Oaks Ranch,TX,29.7,-98.7,1,,2015
195,11/11/15,Hattiesburg,MS,31.2,-89.3,2,,2015
196,11/11/15,Garden Ridge,TX,29.6,-98.3,3,,2015
197,11/11/15,Cooper,TX,33.4,-95.6,1,,2015
198,11/11/15,Milwaukee,WI,43.0,-87.9,1,,2015
199,11/11/15,Apalachicola,FL,29.7,-85.0,250,,2015
200,11/11/15,Greenville,SC,34.8,-82.4,3,,2015
201,11/11/15,Fleming Island,FL,30.1,-81.7,3,,2015
202,11/11/15,Tyrone,PA,40.7,-78.2,1,,2015
203,11/11/15,Poplarville,MS,30.9,-89.6,1,,2015
204,11/10/15,Pflugerville,TX,30.5,-97.6,1,,2015
205,11/10/15,Barco,NC,36.4,-76.0,1,,2015
206,11/10/15,Winston-Salem,NC,36.1,-80.2,1,,2015
207,11/10/15,Martinez,CA,38.0,-122.1,1,,2015
208,11/10/15,Katy,TX,29.8,-95.7,4,,2015
209,11/10/15,San Lorenzo,CA,37.7,-122.1,7,,2015
210,11/10/15,Shreveport,LA,32.5,-93.7,8,,2015
211,11/10/15,Monett,MO,36.9,-93.9,2,,2015
212,11/10/15,Columbia,MS,31.2,-89.8,1,,2015
213,11/10/15,Norcross,GA,33.9,-84.2,1,,2015
214,11/10/15,Chattanooga,TN,35.0,-85.2,2,,2015
215,11/10/15,Chicago,IL,41.9,-87.6,1,,2015
216,11/10/15,Woodstock,IL,42.3,-88.5,1,,2015
217,11/10/15,Santa ana,CA,33.8,-117.8,1,,2015
218,11/10/15,College Station,TX,30.6,-96.3,2,,2015
219,11/10/15,Kalamazoo,MI,42.2,-85.5,1,,2015
220,11/10/15,East End,AR,34.6,-92.3,1,,2015
221,11/10/15,Mt. Pleasant,SC,32.8,-79.8,2,,2015
222,11/10/15,Lindale,TX,32.5,-95.4,1,,2015
223,11/10/15,Bridgman,MI,41.9,-86.6,1,,2015
224,11/10/15,Austin,TX,30.2,-97.7,2,,2015
225,11/09/15,Pflugerville,TX,30.5,-97.6,3,,2015
226,11/09/15,mequon,WI,43.2,-88.0,1,,2015
227,11/09/15,Sedalia,MO,38.7,-93.3,1,,2015
228,11/09/15,Long beach,CA,33.8,-118.2,1,,2015
229,11/09/15,Converse,TX,29.5,-98.2,1,,2015
230,11/09/15,Garden Ridge,TX,29.6,-98.3,4,,2015
231,11/09/15,Converse,TX,29.5,-98.2,12,,2015
232,11/09/15,Rockport,TX,28.2,-97.0,2,,2015
233,11/09/15,Willow Beach,AZ,35.9,-114.6,1,,2015
234,11/09/15,VICTORIA,TX,28.9,-97.0,8,,2015
235,11/09/15,Greenwich,CT,41.0,-73.6,1,,2015
236,11/09/15,Cooper,TX,33.4,-95.6,1,,2015
237,11/09/15,Austin,TX,30.2,-97.7,1,,2015
238,11/09/15,TOMBALL,TX,30.1,-95.6,2,,2015
239,11/09/15,Belleville,KS,39.8,-97.6,1,,2015
240,11/09/15,Port Lavaca,TX,28.5,-96.7,13,,2015
241,11/09/15,Marble Falls,TX,30.6,-98.2,4,,2015
242,11/08/15,bradenton,FL,27.4,-82.5,2,,2015
243,11/08/15,Bangor,PA,40.8,-75.2,1,,2015
244,11/08/15,Toledo,OH,41.6,-83.5,1,,2015
245,11/08/15,VICTORIA,TX,28.9,-97.0,9,,2015
246,11/08/15,Salem,MO,37.6,-91.5,1,,2015
247,11/08/15,Maumelle,AR,34.9,-92.4,3,,2015
248,11/08/15,Union,WV,37.6,-80.5,1,,2015
249,11/08/15,Belton,TX,31.1,-97.5,1,,2015
250,11/08/15,Arnold,MD,39.0,-76.5,1,,2015
251,11/08/15,Seguin,TX,29.5,-97.9,1,,2015
252,11/08/15,Shreveport,LA,32.5,-93.7,16,,2015
253,11/08/15,Pearland,TX,29.6,-95.3,1,,2015
254,11/08/15,Cloverdale,IN,39.5,-86.8,1,,2015
255,11/08/15,Rockport,TX,28.2,-97.0,1,,2015
256,11/08/15,Garden Ridge,TX,29.6,-98.3,2,,2015
257,11/08/15,Loveladies,NJ,39.7,-74.1,2,,2015
258,11/08/15,Tracys Landing,MD,38.8,-76.6,1,,2015
259,11/08/15,Dr. Arroyo,NL,23.7,-100.2,5,,2015
260,11/07/15,Coppell,TX,33.0,-97.0,3,,2015
261,11/07/15,Bellefontaine,OH,40.4,-83.8,1,,2015
262,11/07/15,Monticello,IL,40.0,-88.5,1,,2015
263,11/07/15,Coconut Creek,FL,39.6,-80.0,1,,2015
264,11/07/15,Babylon Robert Moses Beach,NY,40.6,-73.3,1,,2015
265,11/07/15,North Beach Haven,NJ,39.6,-74.2,3,,2015
266,11/07/15,Saltillo,COA,25.4,-101.0,1,,2015
267,11/06/15,New Orleans,LA,30.0,-90.1,1,,2015
268,11/06/15,New Orleans,LA,30.0,-90.1,1,,2015
269,11/06/15,Satellite Beach,FL,28.2,-80.6,1,,2015
270,11/06/15,RAINBOW CITY,AL,33.9,-86.1,2,,2015
271,11/06/15,Fort Sam Houston,TX,29.5,-98.4,3,,2015
272,11/06/15,Baltimore,MD,39.3,-76.6,1,,2015
273,11/06/15,Garden Ridge,TX,29.6,-98.3,2,,2015
274,11/06/15,Asheville,NC,35.6,-82.6,5,,2015
275,11/06/15,Decatur,AL,34.6,-87.0,1,,2015
276,11/06/15,Johnson City,NY,42.2,-76.0,1,,2015
277,11/06/15,Wheatley,ON,42.1,-82.5,1,,2015
278,11/06/15,Clemmons,NC,36.0,-80.4,1,,2015
279,11/06/15,Leesburg,VA,39.1,-77.6,1,,2015
280,11/06/15,Shreveport,LA,32.5,-93.7,19,,2015
281,11/06/15,Edmond,OK,35.7,-97.6,1,,2015
282,11/06/15,Douglasville,GA,33.8,-84.8,1,,2015
283,11/06/15,Navarre,FL,30.4,-86.9,40,,2015
284,11/06/15,New York,NY,40.8,-74.0,1,,2015
285,11/06/15,Mt. Pleasant,SC,32.8,-79.8,1,,2015
286,11/05/15,Whitehall,OH,40.0,-82.9,1,,2015
287,11/05/15,Fletcher,NC,35.5,-82.5,1,,2015
288,11/05/15,Witmer,PA,40.0,-76.2,1,,2015
289,11/05/15,Witmer,PA,40.0,-76.2,1,,2015
290,11/05/15,Cape May,NJ,39.0,-74.9,1,,2015
291,11/05/15,Gulf Breeze,FL,30.4,-87.1,1,,2015
292,11/05/15,Paducah,KY,37.0,-88.7,4,,2015
293,11/05/15,Rome,GA,34.3,-85.1,1,,2015
294,11/05/15,WINDSOR,ON,42.3,-83.0,1,,2015
295,11/05/15,Winston-Salem,NC,36.1,-80.2,4,,2015
296,11/05/15,Graham,NC,36.0,-79.3,2,,2015
297,11/05/15,Round Rock,TX,30.5,-97.7,1,,2015
298,11/05/15,San Pedro Garza GarcÃ­a,NL,25.6,-100.3,1,,2015
299,11/05/15,Murfreesboro,TN,35.9,-86.4,1,,2015
300,11/05/15,Lewisburg,WV,37.8,-80.5,1,,2015
301,11/05/15,DeRidder,LA,30.8,-93.2,2,,2015
302,11/05/15,Batesville,IN,39.3,-85.2,1,,2015
303,11/05/15,Abita Springs,LA,30.5,-89.9,1,,2015
304,11/05/15,Garden Ridge,TX,29.6,-98.3,1,,2015
305,11/05/15,Cooper,TX,33.4,-95.6,2,,2015
306,11/05/15,Morristown,TN,36.2,-83.3,1,,2015
307,11/05/15,Springfield,TN,36.5,-86.9,1,,2015
308,11/05/15,Austin,TX,30.2,-97.7,18,,2015
309,11/05/15,columbia,MS,31.2,-89.8,2,,2015
310,11/05/15,New Orleans,LA,30.0,-90.1,2,,2015
311,11/05/15,Mary Esther,FL,30.4,-86.8,2,,2015
312,11/05/15,Horseshoe Bay,TX,30.5,-98.4,1,,2015
313,11/05/15,Eau Claire,PA,41.1,-79.8,1,,2015
314,11/05/15,Summerton,SC,33.6,-80.4,1,,2015
315,11/05/15,Bayview,OH,41.5,-82.8,1,,2015
316,11/05/15,Hutto,TX,30.5,-97.5,1,,2015
317,11/05/15,Seabrook,NJ,39.5,-75.2,1,,2015
318,11/05/15,Baton Rouge,LA,30.4,-91.1,1,,2015
319,11/04/15,Monterrey,NL,25.7,-100.3,20,,2015
320,11/04/15,Galveston,TX,29.3,-94.8,2,,2015
321,11/04/15,Satellite Beach,FL,28.2,-80.6,1,,2015
322,11/04/15,New Orleans,LA,30.0,-90.1,2,,2015
323,11/04/15,Cypress,TX,30.0,-95.7,6,,2015
324,11/04/15,Knox,PA,41.2,-79.5,1,,2015
325,11/04/15,Smithville,TX,30.0,-97.1,5,,2015
326,11/04/15,Rossford,OH,41.6,-83.6,1,,2015
327,11/04/15,Selma,TX,29.6,-98.3,12,,2015
328,11/04/15,Madison,MS,32.5,-90.2,3,,2015
329,11/04/15,Long Beach,CA,33.8,-118.2,1,,2015
330,11/04/15,San Antonio,TX,29.5,-98.5,30,,2015
331,11/04/15,Portland,TX,27.9,-97.3,1,,2015
332,11/04/15,San Antonio,TX,29.7,-98.5,1,,2015
333,11/04/15,West Caldwell,NJ,40.8,-74.2,1,,2015
334,11/04/15,San Pedro,CA,33.7,-118.3,3,,2015
335,11/04/15,Wheatley,ON,42.1,-82.5,1,,2015
336,11/04/15,Indiana,PA,40.6,-79.2,1,,2015
337,11/04/15,temple,TX,31.1,-97.3,2,,2015
338,11/04/15,VICTORIA,TX,28.9,-97.0,13,,2015
339,11/04/15,Annapolis,MD,39.0,-76.6,1,,2015
340,11/04/15,Garden Ridge,TX,29.6,-98.3,1,,2015
341,11/04/15,Saint Albans,WV,38.4,-81.8,3,,2015
342,11/04/15,Oxford,AL,33.6,-85.8,3,,2015
343,11/04/15,Cooper,TX,33.4,-95.6,5,,2015
344,11/04/15,Bronx,NY,40.8,-73.9,1,,2015
345,11/04/15,Macheros,MEX,19.4,-100.3,20,,2015
346,11/04/15,Portage,MI,42.2,-85.6,1,,2015
347,11/04/15,Connellsville,PA,40.0,-79.6,1,,2015
348,11/04/15,Indian Beach,NC,34.7,-76.9,2,,2015
349,11/04/15,Harrisville,MI,44.6,-83.4,2,,2015
350,11/04/15,Half Moon Bay,CA,37.5,-122.4,1,,2015
351,11/04/15,Bloomington,IL,40.5,-89.0,1,,2015
352,11/04/15,McKinney,TX,33.2,-96.6,6,,2015
353,11/04/15,sylvania,OH,41.7,-83.7,1,,2015
354,11/04/15,Schoolcraft,MI,42.1,-85.7,1,,2015
355,11/04/15,San Nicolas de Los Garza,NL,25.7,-100.3,1,,2015
356,11/04/15,Guadalupe,NL,25.7,-100.2,6,,2015
357,11/04/15,San Nicolas de Los Garza,NL,25.7,-100.3,10,,2015
358,11/04/15,Berrien Springs,MI,41.9,-86.4,1,,2015
359,11/04/15,Hayesville,NC,35.1,-83.7,2,,2015
360,11/04/15,Slatington,PA,40.7,-75.6,2,,2015
361,11/04/15,Kemp,TX,32.4,-96.3,1,,2015
362,11/04/15,Ensenada,BCN,31.9,-116.6,13,,2015
363,11/04/15,Cd. del MaÃ­z,SLP,22.4,-99.6,1,,2015
364,11/03/15,Columbus,OH,40.1,-83.0,1,,2015
365,11/03/15,Newburgh,IN,38.0,-87.4,1,,2015
366,11/03/15,Darien,GA,31.4,-81.4,6,,2015
367,11/03/15,Stratford,CT,41.2,-73.1,1,,2015
368,11/03/15,Austin,TX,30.2,-97.7,4,,2015
369,11/03/15,Garden Ridge,TX,29.6,-98.3,5,,2015
370,11/03/15,Bristol,PA,40.1,-74.9,1,,2015
371,11/03/15,Harrisville,MI,44.6,-83.4,1,,2015
372,11/03/15,Kingwood,TX,30.0,-95.3,2,,2015
373,11/03/15,San Antonio,TX,29.5,-98.5,1,,2015
374,11/03/15,Kirkwood,MO,38.6,-90.4,1,,2015
375,11/03/15,sylvania,OH,41.7,-83.7,1,,2015
376,11/03/15,Bergheim,TX,29.8,-98.6,2,,2015
377,11/03/15,Round Rock,TX,30.5,-97.7,5,,2015
378,11/03/15,Seguin,TX,29.5,-97.9,2,,2015
379,11/03/15,Cibolo,TX,29.6,-98.2,1,,2015
380,11/03/15,Seguin,TX,29.5,-97.9,2,,2015
381,11/03/15,Round Rock,TX,30.5,-97.7,1,,2015
382,11/03/15,Mesa,AZ,33.4,-111.8,1,,2015
383,11/03/15,VICTORIA,TX,28.9,-97.0,13,,2015
384,11/03/15,Harrisburg,PA,40.3,-76.8,1,,2015
385,11/03/15,Hutto,TX,30.5,-97.5,3,,2015
386,11/03/15,Dallas,TX,32.8,-96.8,1,,2015
387,11/03/15,Dallas,TX,32.9,-96.8,1,,2015
388,11/03/15,CYPRESS,TX,30.0,-95.7,1,,2015
389,11/03/15,Tulsa,OK,36.1,-96.0,1,,2015
390,11/03/15,morgantown,WV,39.6,-80.0,1,,2015
391,11/03/15,Livingston,TX,30.7,-94.8,1,,2015
392,11/03/15,Cooper,TX,33.4,-95.6,4,,2015
393,11/03/15,Seguin,TX,29.5,-97.9,3,,2015
394,11/03/15,Wilmington,DE,39.7,-75.5,1,,2015
395,11/03/15,Kerrville,TX,30.0,-99.1,1,,2015
396,11/03/15,Lindale,TX,32.5,-95.4,1,,2015
397,11/03/15,Covington,KY,39.1,-84.5,2,,2015
398,11/03/15,Mitchell,IN,38.7,-86.5,1,,2015
399,11/03/15,Cottage Grove,WI,43.1,-89.2,1,,2015
400,11/03/15,Dripping Springs,TX,30.3,-98.1,12,,2015
401,11/03/15,Clarksburg,PA,40.5,-79.4,1,,2015
402,11/03/15,Tallahassee,FL,30.4,-84.3,1,,2015
403,11/03/15,WINDSOR,ON,42.3,-83.0,1,,2015
404,11/03/15,Pearland,TX,29.6,-95.3,1,,2015
405,11/03/15,Houston,TX,29.8,-95.4,1,,2015
406,11/03/15,Wauwatosa,WI,43.0,-88.0,1,,2015
407,11/03/15,Silver Spring,MD,39.0,-77.0,1,,2015
408,11/03/15,Yorktown,VA,37.2,-76.6,1,,2015
409,11/03/15,Newport News,VA,37.3,-76.7,1,,2015
410,11/03/15,austin,TX,30.2,-97.7,4,,2015
411,11/03/15,San Antonio,TX,29.5,-98.5,1,,2015
412,11/03/15,Lackawaxen,PA,41.5,-75.1,1,,2015
413,11/03/15,Flat Rock,MI,42.1,-83.3,1,,2015
414,11/03/15,Ann Arbor,MI,42.3,-83.8,1,,2015
415,11/03/15,"East Longmeadow,",MA,42.1,-72.5,1,,2015
416,11/03/15,Bergheim,TX,29.8,-98.8,3,,2015
417,11/03/15,waukegan,IL,42.4,-87.9,3,,2015
418,11/03/15,Tula,TAM,23.0,-99.7,5,,2015
419,11/02/15,Pawleys Island,SC,33.4,-79.2,2,,2015
420,11/02/15,Grosse Pointe,MI,42.4,-82.9,1,,2015
421,11/02/15,Cincinnati,OH,39.1,-84.5,1,,2015
422,11/02/15,Cedar Rapids,IA,42.0,-91.7,1,,2015
423,11/02/15,State College,PA,40.8,-77.8,1,,2015
424,11/02/15,Somers,WI,42.6,-87.8,1,,2015
425,11/02/15,Garden Ridge,TX,29.6,-98.3,6,,2015
426,11/02/15,Ozark,MO,37.0,-93.2,1,,2015
427,11/02/15,Kenosha,WI,42.6,-87.8,1,,2015
428,11/02/15,CIBOLO,TX,29.6,-98.2,3,,2015
429,11/02/15,VICTORIA,TX,28.9,-97.0,11,,2015
430,11/02/15,Yardley,PA,40.2,-74.8,1,,2015
